Cycle Index,Chg. Cap.(Ah),DChg. Cap.(Ah),Chg.-DChg. Eff(%),Chg. Energy(Wh),DChg. Energy(Wh),Chg. Time,DChg. Time
,Step Index,Step Number,Step Type,Step Time,Capacity(Ah),Energy(Wh),Oneset Volt.(V),End Voltage(V),V1 Oneset Volt.(V),V1 End Voltage(V),T1 Oneset T(?),T1 End T(?),CPU1 Oneset T(?),CPU1 End T(?)
,,DataPoint,Time,Total Time,Current(A),Voltage(V),Capacity(Ah),Energy(Wh),Date,Power(W),V1(V),T1(?),CPU(?),Aux. Vmax(V),Aux. Vmin(V),Aux.Ave.Volt.(V),Aux. ?V(V),Aux. Tmax(?),Aux. Tmin(?),Aux.Ave.T(?),Aux. ?T(?)
,,9104,00:15:00,27:32:24,-0.47417,4.1075,0.118542634,0.49787,2026-03-07 16:09:44,-1.94765,0.0000,26.78,24.80,0.0000,0.0000,0.0000,0.0000,26.78,24.80,25.79,1.98
,,9105,00:15:30,27:32:54,-0.47416,4.1030,0.122494020,0.51409,2026-03-07 16:10:14,-1.94548,0.0000,26.78,24.80,0.0000,0.0000,0.0000,0.0000,26.78,24.80,25.79,1.98
,,9106,00:16:00,27:33:24,-0.47417,4.0985,0.126445398,0.53030,2026-03-07 16:10:44,-1.94336,0.0000,26.78,24.98,0.0000,0.0000,0.0000,0.0000,26.78,24.98,25.88,1.80
,,9107,00:16:01,27:33:26,-0.47416,4.0982,0.126603454,0.53094,2026-03-07 16:10:45,-1.94322,0.0000,26.78,24.80,0.0000,0.0000,0.0000,0.0000,26.78,24.80,25.79,1.98
,,9108,00:16:30,27:33:54,-0.47416,4.0938,0.130396783,0.54648,2026-03-07 16:11:14,-1.94112,0.0000,26.78,24.98,0.0000,0.0000,0.0000,0.0000,26.78,24.98,25.88,1.80
,,9109,00:17:00,27:34:24,-0.47416,4.0891,0.134348154,0.56265,2026-03-07 16:11:44,-1.93890,0.0000,26.78,24.98,0.0000,0.0000,0.0000,0.0000,26.78,24.98,25.88,1.80
,,9110,00:17:30,27:34:54,-0.47416,4.0844,0.138299525,0.57880,2026-03-07 16:12:14,-1.93670,0.0000,26.78,24.98,0.0000,0.0000,0.0000,0.0000,26.78,24.98,25.88,1.80
,,9111,00:18:00,27:35:24,-0.47416,4.0798,0.142250896,0.59493,2026-03-07 16:12:44,-1.93450,0.0000,26.78,24.61,0.0000,0.0000,0.0000,0.0000,26.78,24.61,25.69,2.17
,,9112,00:18:30,27:35:54,-0.47416,4.0751,0.146202281,0.61104,2026-03-07 16:13:14,-1.93227,0.0000,26.78,24.80,0.0000,0.0000,0.0000,0.0000,26.78,24.80,25.79,1.98
,,9113,00:19:00,27:36:24,-0.47417,4.0704,0.150153667,0.62713,2026-03-07 16:13:44,-1.93006,0.0000,26.78,24.80,0.0000,0.0000,0.0000,0.0000,26.78,24.80,25.79,1.98
,,9114,00:19:30,27:36:54,-0.47417,4.0655,0.154105067,0.64320,2026-03-07 16:14:14,-1.92773,0.0000,26.78,24.98,0.0000,0.0000,0.0000,0.0000,26.78,24.98,25.88,1.80
,,9115,00:20:00,27:37:24,-0.47417,4.0606,0.158056438,0.65926,2026-03-07 16:14:44,-1.92543,0.0000,26.78,24.80,0.0000,0.0000,0.0000,0.0000,26.78,24.80,25.79,1.98
,,9116,00:20:30,27:37:54,-0.47416,4.0558,0.162007824,0.67530,2026-03-07 16:15:14,-1.92312,0.0000,26.78,24.98,0.0000,0.0000,0.0000,0.0000,26.78,24.98,25.88,1.80
,,9117,00:21:00,27:38:24,-0.47417,4.0510,0.165959209,0.69131,2026-03-07 16:15:44,-1.92084,0.0000,26.78,24.80,0.0000,0.0000,0.0000,0.0000,26.78,24.80,25.79,1.98
,,9118,00:21:30,27:38:54,-0.47417,4.0460,0.169910595,0.70731,2026-03-07 16:16:14,-1.91847,0.0000,26.78,24.80,0.0000,0.0000,0.0000,0.0000,26.78,24.80,25.79,1.98
,,9119,00:22:00,27:39:24,-0.47417,4.0411,0.173861980,0.72329,2026-03-07 16:16:44,-1.91618,0.0000,26.78,24.98,0.0000,0.0000,0.0000,0.0000,26.78,24.98,25.88,1.80
,,9120,00:22:30,27:39:54,-0.47416,4.0361,0.177813381,0.73924,2026-03-07 16:17:14,-1.91376,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,9121,00:23:00,27:40:24,-0.47417,4.0310,0.181764767,0.75518,2026-03-07 16:17:44,-1.91139,0.0000,26.78,24.61,0.0000,0.0000,0.0000,0.0000,26.78,24.61,25.69,2.17
,,9122,00:23:30,27:40:54,-0.47416,4.0258,0.185716137,0.77110,2026-03-07 16:18:14,-1.90889,0.0000,26.78,24.98,0.0000,0.0000,0.0000,0.0000,26.78,24.98,25.88,1.80
,,9123,00:24:00,27:41:24,-0.47416,4.0207,0.189667523,0.78700,2026-03-07 16:18:44,-1.90648,0.0000,26.78,24.80,0.0000,0.0000,0.0000,0.0000,26.78,24.80,25.79,1.98
,,9124,00:24:30,27:41:54,-0.47417,4.0155,0.193618909,0.80288,2026-03-07 16:19:14,-1.90400,0.0000,26.78,24.80,0.0000,0.0000,0.0000,0.0000,26.78,24.80,25.79,1.98
,,9125,00:25:00,27:42:24,-0.47416,4.0100,0.197570294,0.81873,2026-03-07 16:19:44,-1.90140,0.0000,26.78,24.80,0.0000,0.0000,0.0000,0.0000,26.78,24.80,25.79,1.98
,,9126,00:25:30,27:42:54,-0.47417,4.0047,0.201521680,0.83457,2026-03-07 16:20:14,-1.89893,0.0000,26.78,24.98,0.0000,0.0000,0.0000,0.0000,26.78,24.98,25.88,1.80
,,9127,00:26:00,27:43:24,-0.47417,3.9991,0.205473065,0.85038,2026-03-07 16:20:44,-1.89626,0.0000,26.78,24.80,0.0000,0.0000,0.0000,0.0000,26.78,24.80,25.79,1.98
,,9128,00:26:05,27:43:30,-0.47417,3.9982,0.206144795,0.85307,2026-03-07 16:20:49,-1.89581,0.0000,26.78,24.80,0.0000,0.0000,0.0000,0.0000,26.78,24.80,25.79,1.98
,,9129,00:26:30,27:43:54,-0.47417,3.9936,0.209424466,0.86617,2026-03-07 16:21:14,-1.89365,0.0000,26.78,24.80,0.0000,0.0000,0.0000,0.0000,26.78,24.80,25.79,1.98
,,9130,00:27:00,27:44:24,-0.47417,3.9877,0.213375881,0.88194,2026-03-07 16:21:44,-1.89084,0.0000,26.78,24.80,0.0000,0.0000,0.0000,0.0000,26.78,24.80,25.79,1.98
,,9131,00:27:30,27:44:54,-0.47417,3.9818,0.217327297,0.89768,2026-03-07 16:22:14,-1.88809,0.0000,26.78,24.80,0.0000,0.0000,0.0000,0.0000,26.78,24.80,25.79,1.98
,,9132,00:28:00,27:45:24,-0.47418,3.9759,0.221278727,0.91341,2026-03-07 16:22:44,-1.88526,0.0000,26.78,24.98,0.0000,0.0000,0.0000,0.0000,26.78,24.98,25.88,1.80
,,9133,00:28:30,27:45:54,-0.47416,3.9697,0.225230142,0.92910,2026-03-07 16:23:14,-1.88227,0.0000,26.78,24.98,0.0000,0.0000,0.0000,0.0000,26.78,24.98,25.88,1.80
,,9134,00:29:00,27:46:24,-0.47417,3.9633,0.229181543,0.94478,2026-03-07 16:23:44,-1.87928,0.0000,26.78,24.80,0.0000,0.0000,0.0000,0.0000,26.78,24.80,25.79,1.98
,,9135,00:29:30,27:46:54,-0.47417,3.9568,0.233132944,0.96043,2026-03-07 16:24:14,-1.87618,0.0000,26.78,24.98,0.0000,0.0000,0.0000,0.0000,26.78,24.98,25.88,1.80
,,9136,00:30:00,27:47:24,-0.47417,3.9500,0.237084329,0.97605,2026-03-07 16:24:44,-1.87296,0.0000,26.78,24.98,0.0000,0.0000,0.0000,0.0000,26.78,24.98,25.88,1.80
,,9137,00:30:30,27:47:54,-0.47417,3.9432,0.241035715,0.99164,2026-03-07 16:25:14,-1.86971,0.0000,26.88,24.98,0.0000,0.0000,0.0000,0.0000,26.88,24.98,25.93,1.90
,,9138,00:31:00,27:48:24,-0.47417,3.9360,0.244987085,1.00721,2026-03-07 16:25:44,-1.86633,0.0000,26.88,24.98,0.0000,0.0000,0.0000,0.0000,26.88,24.98,25.93,1.90
,,9139,00:31:30,27:48:54,-0.47416,3.9286,0.248938471,1.02275,2026-03-07 16:26:14,-1.86277,0.0000,26.88,24.80,0.0000,0.0000,0.0000,0.0000,26.88,24.80,25.84,2.08
,,9140,00:32:00,27:49:24,-0.47417,3.9210,0.252889842,1.03826,2026-03-07 16:26:44,-1.85921,0.0000,26.88,24.98,0.0000,0.0000,0.0000,0.0000,26.88,24.98,25.93,1.90
,,9141,00:32:30,27:49:54,-0.47417,3.9131,0.256841272,1.05373,2026-03-07 16:27:14,-1.85548,0.0000,26.88,25.17,0.0000,0.0000,0.0000,0.0000,26.88,25.17,26.02,1.71
,,9142,00:33:00,27:50:24,-0.47416,3.9051,0.260792673,1.06918,2026-03-07 16:27:44,-1.85164,0.0000,26.88,25.17,0.0000,0.0000,0.0000,0.0000,26.88,25.17,26.02,1.71
,,9143,00:33:18,27:50:43,-0.47417,3.8999,0.263203025,1.07859,2026-03-07 16:28:03,-1.84920,0.0000,26.68,24.98,0.0000,0.0000,0.0000,0.0000,26.68,24.98,25.83,1.70
,5,81,Rest,00:05:00,0.00000,0.00000,3.9583,4.1544,0.0000,0.0000,26.68,26.78,24.98,24.98
,,9144,00:00:00,27:50:43,0.00000,3.9583,0.000000000,0.00000,2026-03-07 16:28:03,0.00000,0.0000,26.68,24.98,0.0000,0.0000,0.0000,0.0000,26.68,24.98,25.83,1.70
,,9145,00:00:02,27:50:45,0.00000,3.9856,0.000000000,0.00000,2026-03-07 16:28:05,0.00000,0.0000,26.88,24.98,0.0000,0.0000,0.0000,0.0000,26.88,24.98,25.93,1.90
,,9146,00:00:04,27:50:47,0.00000,3.9978,0.000000000,0.00000,2026-03-07 16:28:07,0.00000,0.0000,26.88,25.17,0.0000,0.0000,0.0000,0.0000,26.88,25.17,26.02,1.71
,,9147,00:00:06,27:50:49,0.00000,4.0064,0.000000000,0.00000,2026-03-07 16:28:09,0.00000,0.0000,26.88,25.17,0.0000,0.0000,0.0000,0.0000,26.88,25.17,26.02,1.71
,,9148,00:00:08,27:50:51,0.00000,4.0134,0.000000000,0.00000,2026-03-07 16:28:11,0.00000,0.0000,26.88,25.17,0.0000,0.0000,0.0000,0.0000,26.88,25.17,26.02,1.71
,,9149,00:00:10,27:50:53,0.00000,4.0192,0.000000000,0.00000,2026-03-07 16:28:13,0.00000,0.0000,26.88,25.36,0.0000,0.0000,0.0000,0.0000,26.88,25.36,26.12,1.52
,,9150,00:00:12,27:50:55,0.00000,4.0242,0.000000000,0.00000,2026-03-07 16:28:15,0.00000,0.0000,26.68,24.98,0.0000,0.0000,0.0000,0.0000,26.68,24.98,25.83,1.70
,,9151,00:00:14,27:50:57,0.00000,4.0287,0.000000000,0.00000,2026-03-07 16:28:17,0.00000,0.0000,26.68,24.98,0.0000,0.0000,0.0000,0.0000,26.68,24.98,25.83,1.70
,,9152,00:00:16,27:50:59,0.00000,4.0327,0.000000000,0.00000,2026-03-07 16:28:19,0.00000,0.0000,26.68,25.36,0.0000,0.0000,0.0000,0.0000,26.68,25.36,26.02,1.32
,,9153,00:00:18,27:51:01,0.00000,4.0364,0.000000000,0.00000,2026-03-07 16:28:21,0.00000,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,9154,00:00:20,27:51:03,0.00000,4.0398,0.000000000,0.00000,2026-03-07 16:28:23,0.00000,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,9155,00:00:22,27:51:05,0.00000,4.0430,0.000000000,0.00000,2026-03-07 16:28:25,0.00000,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,9156,00:00:24,27:51:07,0.00000,4.0458,0.000000000,0.00000,2026-03-07 16:28:27,0.00000,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,9157,00:00:26,27:51:09,0.00000,4.0486,0.000000000,0.00000,2026-03-07 16:28:29,0.00000,0.0000,26.88,25.17,0.0000,0.0000,0.0000,0.0000,26.88,25.17,26.02,1.71
,,9158,00:00:28,27:51:11,0.00000,4.0512,0.000000000,0.00000,2026-03-07 16:28:31,0.00000,0.0000,26.68,25.36,0.0000,0.0000,0.0000,0.0000,26.68,25.36,26.02,1.32
,,9159,00:00:30,27:51:13,0.00000,4.0537,0.000000000,0.00000,2026-03-07 16:28:33,0.00000,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,9160,00:00:32,27:51:15,0.00000,4.0561,0.000000000,0.00000,2026-03-07 16:28:35,0.00000,0.0000,26.68,25.36,0.0000,0.0000,0.0000,0.0000,26.68,25.36,26.02,1.32
,,9161,00:00:33,27:51:17,0.00000,4.0583,0.000000000,0.00000,2026-03-07 16:28:36,0.00000,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,9162,00:00:34,27:51:17,0.00000,4.0584,0.000000000,0.00000,2026-03-07 16:28:37,0.00000,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,9163,00:00:36,27:51:19,0.00000,4.0605,0.000000000,0.00000,2026-03-07 16:28:39,0.00000,0.0000,26.88,24.98,0.0000,0.0000,0.0000,0.0000,26.88,24.98,25.93,1.90
,,9164,00:00:38,27:51:21,0.00000,4.0627,0.000000000,0.00000,2026-03-07 16:28:41,0.00000,0.0000,26.68,25.36,0.0000,0.0000,0.0000,0.0000,26.68,25.36,26.02,1.32
,,9165,00:00:40,27:51:23,0.00000,4.0646,0.000000000,0.00000,2026-03-07 16:28:43,0.00000,0.0000,26.68,24.98,0.0000,0.0000,0.0000,0.0000,26.68,24.98,25.83,1.70
,,9166,00:00:42,27:51:25,0.00000,4.0665,0.000000000,0.00000,2026-03-07 16:28:45,0.00000,0.0000,26.68,25.36,0.0000,0.0000,0.0000,0.0000,26.68,25.36,26.02,1.32
,,9167,00:00:44,27:51:27,0.00000,4.0684,0.000000000,0.00000,2026-03-07 16:28:47,0.00000,0.0000,26.88,24.98,0.0000,0.0000,0.0000,0.0000,26.88,24.98,25.93,1.90
,,9168,00:00:46,27:51:29,0.00000,4.0702,0.000000000,0.00000,2026-03-07 16:28:49,0.00000,0.0000,26.68,25.36,0.0000,0.0000,0.0000,0.0000,26.68,25.36,26.02,1.32
,,9169,00:00:48,27:51:31,0.00000,4.0720,0.000000000,0.00000,2026-03-07 16:28:51,0.00000,0.0000,26.88,25.17,0.0000,0.0000,0.0000,0.0000,26.88,25.17,26.02,1.71
,,9170,00:00:50,27:51:33,0.00000,4.0737,0.000000000,0.00000,2026-03-07 16:28:53,0.00000,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,9171,00:00:52,27:51:35,0.00000,4.0753,0.000000000,0.00000,2026-03-07 16:28:55,0.00000,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,9172,00:00:54,27:51:37,0.00000,4.0769,0.000000000,0.00000,2026-03-07 16:28:57,0.00000,0.0000,26.68,25.36,0.0000,0.0000,0.0000,0.0000,26.68,25.36,26.02,1.32
,,9173,00:00:56,27:51:39,0.00000,4.0786,0.000000000,0.00000,2026-03-07 16:28:59,0.00000,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,9174,00:00:58,27:51:41,0.00000,4.0800,0.000000000,0.00000,2026-03-07 16:29:01,0.00000,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,9175,00:01:00,27:51:43,0.00000,4.0815,0.000000000,0.00000,2026-03-07 16:29:03,0.00000,0.0000,26.68,25.36,0.0000,0.0000,0.0000,0.0000,26.68,25.36,26.02,1.32
,,9176,00:01:02,27:51:45,0.00000,4.0829,0.000000000,0.00000,2026-03-07 16:29:05,0.00000,0.0000,26.68,25.36,0.0000,0.0000,0.0000,0.0000,26.68,25.36,26.02,1.32
,,9177,00:01:04,27:51:47,0.00000,4.0844,0.000000000,0.00000,2026-03-07 16:29:07,0.00000,0.0000,26.88,25.17,0.0000,0.0000,0.0000,0.0000,26.88,25.17,26.02,1.71
,,9178,00:01:06,27:51:49,0.00000,4.0857,0.000000000,0.00000,2026-03-07 16:29:09,0.00000,0.0000,26.68,25.36,0.0000,0.0000,0.0000,0.0000,26.68,25.36,26.02,1.32
,,9179,00:01:08,27:51:51,0.00000,4.0870,0.000000000,0.00000,2026-03-07 16:29:11,0.00000,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,9180,00:01:10,27:51:53,0.00000,4.0884,0.000000000,0.00000,2026-03-07 16:29:13,0.00000,0.0000,26.68,25.36,0.0000,0.0000,0.0000,0.0000,26.68,25.36,26.02,1.32
,,9181,00:01:12,27:51:55,0.00000,4.0897,0.000000000,0.00000,2026-03-07 16:29:15,0.00000,0.0000,26.88,25.36,0.0000,0.0000,0.0000,0.0000,26.88,25.36,26.12,1.52
,,9182,00:01:14,27:51:57,0.00000,4.0909,0.000000000,0.00000,2026-03-07 16:29:17,0.00000,0.0000,26.68,25.36,0.0000,0.0000,0.0000,0.0000,26.68,25.36,26.02,1.32
,,9183,00:01:16,27:51:59,0.00000,4.0920,0.000000000,0.00000,2026-03-07 16:29:19,0.00000,0.0000,26.88,25.36,0.0000,0.0000,0.0000,0.0000,26.88,25.36,26.12,1.52
,,9184,00:01:18,27:52:01,0.00000,4.0933,0.000000000,0.00000,2026-03-07 16:29:21,0.00000,0.0000,26.88,25.17,0.0000,0.0000,0.0000,0.0000,26.88,25.17,26.02,1.71
,,9185,00:01:20,27:52:03,0.00000,4.0943,0.000000000,0.00000,2026-03-07 16:29:23,0.00000,0.0000,26.88,25.17,0.0000,0.0000,0.0000,0.0000,26.88,25.17,26.02,1.71
,,9186,00:01:22,27:52:05,0.00000,4.0955,0.000000000,0.00000,2026-03-07 16:29:25,0.00000,0.0000,26.68,25.36,0.0000,0.0000,0.0000,0.0000,26.68,25.36,26.02,1.32
,,9187,00:01:24,27:52:07,0.00000,4.0967,0.000000000,0.00000,2026-03-07 16:29:27,0.00000,0.0000,26.88,25.36,0.0000,0.0000,0.0000,0.0000,26.88,25.36,26.12,1.52
,,9188,00:01:26,27:52:09,0.00000,4.0978,0.000000000,0.00000,2026-03-07 16:29:29,0.00000,0.0000,26.68,24.98,0.0000,0.0000,0.0000,0.0000,26.68,24.98,25.83,1.70
,,9189,00:01:28,27:52:11,0.00000,4.0988,0.000000000,0.00000,2026-03-07 16:29:31,0.00000,0.0000,26.68,25.36,0.0000,0.0000,0.0000,0.0000,26.68,25.36,26.02,1.32
,,9190,00:01:30,27:52:13,0.00000,4.1000,0.000000000,0.00000,2026-03-07 16:29:33,0.00000,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,9191,00:01:32,27:52:15,0.00000,4.1010,0.000000000,0.00000,2026-03-07 16:29:35,0.00000,0.0000,26.68,24.98,0.0000,0.0000,0.0000,0.0000,26.68,24.98,25.83,1.70
,,9192,00:01:34,27:52:17,0.00000,4.1019,0.000000000,0.00000,2026-03-07 16:29:37,0.00000,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,9193,00:01:36,27:52:19,0.00000,4.1030,0.000000000,0.00000,2026-03-07 16:29:39,0.00000,0.0000,26.68,24.98,0.0000,0.0000,0.0000,0.0000,26.68,24.98,25.83,1.70
,,9194,00:01:38,27:52:21,0.00000,4.1039,0.000000000,0.00000,2026-03-07 16:29:41,0.00000,0.0000,26.68,25.36,0.0000,0.0000,0.0000,0.0000,26.68,25.36,26.02,1.32
,,9195,00:01:40,27:52:23,0.00000,4.1049,0.000000000,0.00000,2026-03-07 16:29:43,0.00000,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,9196,00:01:42,27:52:25,0.00000,4.1058,0.000000000,0.00000,2026-03-07 16:29:45,0.00000,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,9197,00:01:44,27:52:27,0.00000,4.1068,0.000000000,0.00000,2026-03-07 16:29:47,0.00000,0.0000,26.68,25.36,0.0000,0.0000,0.0000,0.0000,26.68,25.36,26.02,1.32
,,9198,00:01:46,27:52:29,0.00000,4.1076,0.000000000,0.00000,2026-03-07 16:29:49,0.00000,0.0000,26.68,25.36,0.0000,0.0000,0.0000,0.0000,26.68,25.36,26.02,1.32
,,9199,00:01:48,27:52:31,0.00000,4.1085,0.000000000,0.00000,2026-03-07 16:29:51,0.00000,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,9200,00:01:50,27:52:33,0.00000,4.1093,0.000000000,0.00000,2026-03-07 16:29:53,0.00000,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,9201,00:01:52,27:52:35,0.00000,4.1102,0.000000000,0.00000,2026-03-07 16:29:55,0.00000,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,9202,00:01:54,27:52:37,0.00000,4.1110,0.000000000,0.00000,2026-03-07 16:29:57,0.00000,0.0000,26.68,25.36,0.0000,0.0000,0.0000,0.0000,26.68,25.36,26.02,1.32
,,9203,00:01:56,27:52:39,0.00000,4.1119,0.000000000,0.00000,2026-03-07 16:29:59,0.00000,0.0000,26.88,25.17,0.0000,0.0000,0.0000,0.0000,26.88,25.17,26.02,1.71
,,9204,00:01:58,27:52:41,0.00000,4.1127,0.000000000,0.00000,2026-03-07 16:30:01,0.00000,0.0000,26.88,24.98,0.0000,0.0000,0.0000,0.0000,26.88,24.98,25.93,1.90
,,9205,00:02:00,27:52:43,0.00000,4.1136,0.000000000,0.00000,2026-03-07 16:30:03,0.00000,0.0000,26.68,25.36,0.0000,0.0000,0.0000,0.0000,26.68,25.36,26.02,1.32
,,9206,00:02:02,27:52:45,0.00000,4.1143,0.000000000,0.00000,2026-03-07 16:30:05,0.00000,0.0000,26.68,25.36,0.0000,0.0000,0.0000,0.0000,26.68,25.36,26.02,1.32
,,9207,00:02:04,27:52:47,0.00000,4.1151,0.000000000,0.00000,2026-03-07 16:30:07,0.00000,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,9208,00:02:06,27:52:49,0.00000,4.1159,0.000000000,0.00000,2026-03-07 16:30:09,0.00000,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,9209,00:02:08,27:52:51,0.00000,4.1166,0.000000000,0.00000,2026-03-07 16:30:11,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,9210,00:02:10,27:52:53,0.00000,4.1173,0.000000000,0.00000,2026-03-07 16:30:13,0.00000,0.0000,26.78,24.98,0.0000,0.0000,0.0000,0.0000,26.78,24.98,25.88,1.80
,,9211,00:02:12,27:52:55,0.00000,4.1181,0.000000000,0.00000,2026-03-07 16:30:15,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,9212,00:02:14,27:52:57,0.00000,4.1189,0.000000000,0.00000,2026-03-07 16:30:17,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,9213,00:02:16,27:52:59,0.00000,4.1195,0.000000000,0.00000,2026-03-07 16:30:19,0.00000,0.0000,26.78,25.17,0.0000,0.0000,0.0000,0.0000,26.78,25.17,25.97,1.61
,,9214,00:02:18,27:53:01,0.00000,4.1202,0.000000000,0.00000,2026-03-07 16:30:21,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,9215,00:02:20,27:53:03,0.00000,4.1208,0.000000000,0.00000,2026-03-07 16:30:23,0.00000,0.0000,26.78,25.17,0.0000,0.0000,0.0000,0.0000,26.78,25.17,25.97,1.61
,,9216,00:02:22,27:53:05,0.00000,4.1216,0.000000000,0.00000,2026-03-07 16:30:25,0.00000,0.0000,26.78,25.17,0.0000,0.0000,0.0000,0.0000,26.78,25.17,25.97,1.61
,,9217,00:02:24,27:53:07,0.00000,4.1222,0.000000000,0.00000,2026-03-07 16:30:27,0.00000,0.0000,26.78,25.17,0.0000,0.0000,0.0000,0.0000,26.78,25.17,25.97,1.61
,,9218,00:02:26,27:53:09,0.00000,4.1228,0.000000000,0.00000,2026-03-07 16:30:29,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,9219,00:02:28,27:53:11,0.00000,4.1235,0.000000000,0.00000,2026-03-07 16:30:31,0.00000,0.0000,26.78,25.17,0.0000,0.0000,0.0000,0.0000,26.78,25.17,25.97,1.61
,,9220,00:02:30,27:53:13,0.00000,4.1240,0.000000000,0.00000,2026-03-07 16:30:33,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,9221,00:02:32,27:53:15,0.00000,4.1247,0.000000000,0.00000,2026-03-07 16:30:35,0.00000,0.0000,26.78,25.17,0.0000,0.0000,0.0000,0.0000,26.78,25.17,25.97,1.61
,,9222,00:02:34,27:53:17,0.00000,4.1254,0.000000000,0.00000,2026-03-07 16:30:37,0.00000,0.0000,26.78,25.17,0.0000,0.0000,0.0000,0.0000,26.78,25.17,25.97,1.61
,,9223,00:02:36,27:53:19,0.00000,4.1259,0.000000000,0.00000,2026-03-07 16:30:39,0.00000,0.0000,26.78,25.17,0.0000,0.0000,0.0000,0.0000,26.78,25.17,25.97,1.61
,,9224,00:02:38,27:53:21,0.00000,4.1267,0.000000000,0.00000,2026-03-07 16:30:41,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,9225,00:02:40,27:53:23,0.00000,4.1272,0.000000000,0.00000,2026-03-07 16:30:43,0.00000,0.0000,26.78,25.17,0.0000,0.0000,0.0000,0.0000,26.78,25.17,25.97,1.61
,,9226,00:02:42,27:53:25,0.00000,4.1278,0.000000000,0.00000,2026-03-07 16:30:45,0.00000,0.0000,26.78,25.17,0.0000,0.0000,0.0000,0.0000,26.78,25.17,25.97,1.61
,,9227,00:02:44,27:53:27,0.00000,4.1283,0.000000000,0.00000,2026-03-07 16:30:47,0.00000,0.0000,26.78,24.98,0.0000,0.0000,0.0000,0.0000,26.78,24.98,25.88,1.80
,,9228,00:02:46,27:53:29,0.00000,4.1288,0.000000000,0.00000,2026-03-07 16:30:49,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,9229,00:02:48,27:53:31,0.00000,4.1293,0.000000000,0.00000,2026-03-07 16:30:51,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,9230,00:02:50,27:53:33,0.00000,4.1299,0.000000000,0.00000,2026-03-07 16:30:53,0.00000,0.0000,26.78,25.17,0.0000,0.0000,0.0000,0.0000,26.78,25.17,25.97,1.61
,,9231,00:02:52,27:53:35,0.00000,4.1305,0.000000000,0.00000,2026-03-07 16:30:55,0.00000,0.0000,26.78,25.54,0.0000,0.0000,0.0000,0.0000,26.78,25.54,26.16,1.24
